NSID,W1GrssyrMP,W1yschat1,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsdad,W1ch0_2HH,W1ch3_11HH,W1ch12_15HH,W1ch16_17HH,W1IndSchool,W1marstatmum,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W2ghq12scr,W2disc1YP,W2depressYP,W6JobYP,W6UnivYP,W6EducYP,W6Apprent1YP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6DebtattYP,W8DDEGP,W8DGHQSC,W8DMARSTAT,W8DACTIVITYC,W8DWRK,W8CMSEX,W8TENURE,W8QMAFI,W8GROW
NS19640T,60000,39,1,1,2,1,1,2,1,2,1,2,1,0,1,1,1,0,2,0,2,1,1,5,2,1,2,3,2,2,2,1,1,-91,-91,1,4,4,2,14,1,0,1,1,1,2,4,2,673.08
NS13830E,52000,43,1,1,2,1,1,2,1,8,1,2,1,0,1,1,0,0,2,0,1,1,1,5,2,1,1,3,0,2,1,2,1,-91,-91,1,4,4,2,19,1,0,1,1,1,1,4,1,673.08
NS10173J,45600,45,1,1,2,1,1,2,1,1,1,1,1,0,1,1,0,1,2,0,2,1,2,5,2,2,2,3,1,2,1,1,2,2,2,9,4,4,2,21,1,3,1,1,1,1,7,1,673.08
NS24410M,30000,36,3,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,2,1,1,5,2,1,2,3,4,2,1,2,2,2,2,9,4,4,2,15,0,2,1,1,1,2,4,3,673.08
NS18939V,27000,30,1,1,1,4,1,6,1,-98,-98,1,-98,0,0,1,0,0,5,1,1,1,2,4,2,1,2,2,1,2,2,2,2,1,2,3,4,1,2,15,-1,3,1,1,1,1,7,2,673.08
NS21077R,19110,25,1,1,2,1,1,1,1,-98,-98,1,-98,0,0,2,0,0,5,1,2,1,2,2,2,1,2,3,2,2,2,1,2,2,2,9,4,4,2,10,-1,0,1,1,1,1,7,1,673.08
NS22330H,15163.2,43,1,1,2,0,1,2,1,1,2,1,2,0,0,2,0,0,2,0,6,7,1,3,2,2,1,2,7,1,4,2,1,-91,-91,1,4,4,2,17,1,2,1,1,1,1,4,2,673.08
NS21533V,14430,42,1,1,2,1,1,1,1,2,1,1,1,0,1,1,0,0,2,0,-99,3,1,5,2,2,2,3,2,-1,2,2,1,-91,-91,1,4,4,2,8,1,3,1,1,1,2,5,1,673.08
NS16388M,12679.16,42,1,2,2,0,1,4,1,-98,-98,1,-98,0,0,1,1,0,4,1,-99,8,1,3,2,2,1,3,0,2,2,1,2,1,2,3,4,1,2,18,-1,3,1,1,1,1,4,2,673.08
NS23463S,12480,47,2,1,2,2,1,2,1,-99,1,2,1,0,0,3,0,0,2,0,-99,1,3,1,2,1,2,3,0,2,1,1,1,-91,-91,1,4,4,2,18,1,11,1,1,1,1,5,2,673.08
NS21572X,12000,37,2,1,2,1,1,2,1,1,1,2,1,0,1,1,1,1,2,0,1,1,2,4,2,2,2,3,0,2,1,2,1,-91,-91,1,4,4,2,14,-1,3,1,1,1,1,5,1,673.08
NS14549Y,11960,22,2,1,1,1,1,1,1,4,1,2,1,0,1,1,0,0,2,0,2,1,2,5,2,2,2,3,0,2,2,1,1,-91,-91,1,4,4,2,13,1,0,1,1,1,2,4,1,673.08
NS24954F,10816,39,1,1,2,1,1,2,1,3,1,1,1,0,0,2,0,0,2,0,7,1,1,5,2,1,2,3,0,2,1,1,1,-91,-91,1,4,4,2,18,1,1,1,1,1,2,2,1,673.08
NS12820P,9734.4,46,1,1,2,0,1,1,1,4,1,1,1,0,0,1,0,0,2,0,2,1,1,5,2,1,2,3,0,2,1,1,1,-91,-91,1,4,4,2,13,-1,2,2,1,1,2,2,1,673.08
NS14271R,9464,25,2,1,2,0,1,2,1,2,1,2,1,0,0,1,1,0,2,0,1,1,2,5,2,1,2,3,2,2,2,2,1,-91,-91,1,4,4,2,16,-1,5,1,1,1,1,4,1,673.08
NS23097X,9425,19,2,1,2,1,1,1,1,9,1,2,1,0,1,1,0,0,2,0,4,1,4,-91,1,1,2,3,3,2,3,1,2,2,2,9,4,4,2,11,-1,0,1,1,1,1,5,1,673.08
NS10800J,9100,29,2,1,2,0,1,2,1,-98,-98,2,-98,0,0,1,0,0,1,1,3,1,1,4,2,2,-1,2,0,2,2,2,1,-91,-91,1,4,4,2,13,1,0,1,1,1,1,4,1,673.08
NS15839F,5070,34,2,1,2,2,1,2,1,-99,1,2,1,0,1,2,1,1,2,0,-99,1,1,4,2,1,1,3,7,2,2,2,1,-91,-91,1,4,4,2,15,1,0,1,1,1,2,4,2,673.08
NS16407G,4576,37,2,2,2,1,1,2,1,9,1,2,1,0,1,1,0,0,2,0,2,1,3,1,2,2,2,3,0,2,2,1,2,2,1,9,4,4,2,12,-1,1,2,1,1,1,2,1,673.08
NS16973A,3900,33,2,1,2,1,1,2,1,2,1,2,1,0,1,1,1,0,2,0,1,1,2,4,2,2,-1,3,1,2,2,1,2,2,2,9,4,4,2,14,1,0,1,1,1,1,7,1,673.08
NS10424T,1950,37,2,1,2,0,1,2,1,7,1,2,1,0,0,1,1,0,2,0,2,1,-1,5,2,1,2,3,0,2,1,1,1,-91,-91,1,4,4,2,13,1,0,1,1,1,2,2,1,673.08
NS15253A,-1,-97,1,1,2,1,1,2,1,15,1,1,1,0,0,2,0,0,2,0,1,1,1,3,-97,-97,-97,3,1,2,1,2,1,-91,-91,1,4,4,2,10,1,0,1,1,1,1,4,2,673.08
NS22813H,-1,27,1,1,1,1,1,2,1,8,1,1,1,0,1,1,0,0,2,0,2,1,1,5,2,1,1,3,1,2,2,2,1,-91,-91,1,4,4,2,16,1,2,1,1,1,1,7,2,673.08
NS20114C,-91,35,10,1,2,3,1,2,1,15,1,3,1,1,2,1,0,0,2,0,2,1,1,2,2,1,1,3,0,2,2,1,1,-91,-91,1,4,4,2,16,-1,0,1,1,1,2,2,1,673.08
NS22220L,-91,34,10,1,2,0,1,2,2,20,1,3,1,0,0,1,0,0,2,0,7,3,2,4,-1,2,2,3,-92,2,2,2,1,-91,-91,1,4,4,-94,16,-1,0,1,1,1,2,4,2,673.08
NS18582B,-91,26,10,1,2,1,1,1,1,4,1,3,1,0,1,1,0,0,2,0,2,1,3,1,2,1,2,3,1,2,1,1,2,2,2,9,4,4,2,18,0,0,1,1,1,2,4,1,673.08
NS21546S,-91,43,10,1,2,0,1,2,1,15,1,3,1,0,0,1,0,0,2,0,1,1,1,4,2,2,2,2,0,2,2,2,1,-91,-91,1,4,4,2,13,0,3,1,1,1,1,4,2,673.08
NS21302F,-91,40,10,1,2,0,1,1,1,-98,-98,3,-98,0,0,2,0,0,6,1,6,1,2,5,2,1,2,3,2,2,2,1,2,2,2,9,4,4,2,16,0,1,1,1,1,1,4,4,673.08
NS16479W,-91,35,10,1,2,1,1,2,1,1,1,3,1,0,1,2,0,0,2,0,1,1,1,3,2,1,2,3,2,2,1,2,1,-91,-91,1,4,4,2,18,1,5,1,1,1,1,5,2,673.08
NS17660R,-91,40,10,1,2,1,1,1,1,5,2,3,2,0,1,2,0,0,2,0,2,4,1,3,2,2,2,3,3,1,3,2,1,-91,-91,1,4,4,2,11,1,2,1,1,1,1,5,2,673.08
NS13044L,-92,35,2,1,2,0,1,2,1,1,1,2,1,0,0,1,1,0,2,0,3,1,2,2,2,1,2,3,7,2,2,1,1,-91,-91,1,4,4,2,11,-1,0,1,1,1,1,2,1,673.08
NS10496H,-99,34,-99,-99,-99,-99,1,2,1,5,1,2,1,0,0,1,1,0,2,0,-94,1,-1,1,2,1,2,-99,0,2,1,1,2,1,2,9,4,4,2,16,1,0,1,1,1,1,1,2,673.08
NS15026Q,-999,30,2,1,2,2,1,2,1,7,1,2,1,0,2,1,0,0,2,0,2,1,2,5,2,2,2,3,0,-1,1,1,2,2,2,9,4,4,2,8,-1,0,1,1,1,1,7,1,673.08
NS22145D,-91,26,10,1,2,0,1,2,1,2,1,3,1,0,0,1,1,1,2,0,1,1,2,5,2,2,2,2,-99,-99,-99,2,1,-91,-91,1,4,4,2,16,0,1,1,1,1,1,2,2,673.44
NS14844Z,3600,18,2,1,2,1,1,2,1,7,1,2,1,0,1,2,0,1,2,0,1,1,2,3,2,1,1,3,-99,-99,-99,2,1,-91,-91,1,4,4,2,14,1,4,1,1,1,2,1,1,673.67
NS21874F,5137.6,40,2,1,2,1,1,2,1,13,1,2,1,0,0,2,0,0,2,0,4,1,1,4,2,1,1,3,0,2,1,2,1,-91,-91,1,4,4,2,17,1,0,1,1,1,1,2,1,674.06
NS23263N,-92,40,1,1,2,1,1,2,1,15,1,1,1,0,0,2,0,0,2,0,5,1,2,3,2,1,-1,3,0,2,2,1,1,-91,-91,1,4,4,2,10,0,0,1,1,1,1,2,1,674.36
NS16763B,37200,48,1,1,2,0,1,2,1,2,1,1,1,0,0,1,1,0,2,0,1,1,1,3,2,2,2,3,0,2,1,2,1,-91,-91,1,4,4,2,10,-1,0,1,1,1,2,4,1,678.06
NS21272Q,17550,37,2,1,2,2,1,2,1,2,1,2,1,0,1,2,0,0,2,0,1,1,1,4,1,1,1,3,8,2,4,2,1,-91,-91,1,4,4,2,14,-1,2,1,1,1,2,7,1,679.68
NS16533N,-91,36,10,1,2,2,1,6,1,16,1,3,1,0,2,1,0,0,3,0,7,1,3,1,2,2,2,3,0,2,2,2,2,2,2,9,4,4,2,9,0,0,1,1,1,1,7,1,679.91
NS10307F,7200,38,2,1,2,0,1,2,1,2,1,2,1,0,0,1,1,0,2,0,1,1,2,5,2,1,2,2,0,2,1,2,2,2,2,9,4,4,2,12,1,1,1,1,1,2,5,1,680
NS22455E,-91,46,10,1,2,1,1,1,1,1,1,3,1,0,1,1,0,1,2,0,1,1,1,5,2,1,2,3,0,2,1,2,1,-91,-91,1,4,4,2,13,1,1,1,1,1,2,4,2,680.37
NS15882W,40000,37,1,1,2,2,1,2,1,7,1,3,1,0,2,1,0,0,2,0,2,3,1,5,2,2,2,3,0,2,2,2,1,-91,-91,1,4,4,2,12,1,0,1,1,1,2,5,1,680.75
NS19209R,7020,32,2,1,2,1,1,2,1,2,1,2,1,0,0,2,1,0,2,0,1,1,1,4,2,2,2,3,0,2,1,1,1,-91,-91,1,4,4,2,16,1,0,1,1,1,1,4,1,681.29
NS12434E,-91,39,10,1,2,1,1,1,1,2,1,3,1,0,0,2,0,0,2,0,1,1,1,5,2,2,2,3,0,2,2,2,1,-91,-91,1,4,4,2,14,1,6,1,1,1,2,4,2,682.04
NS23103T,11356.8,45,2,1,2,1,1,2,1,15,1,2,1,0,0,2,0,0,2,0,2,1,2,5,2,2,1,3,1,2,1,2,1,-91,-91,1,4,4,2,14,1,5,1,1,1,2,5,2,682.69
NS21744V,8892,38,1,1,2,0,1,2,1,-99,-99,1,-99,0,0,1,0,0,3,0,-99,1,1,1,2,1,1,3,1,2,2,2,1,-91,-91,1,4,4,2,15,0,2,1,1,1,1,4,2,682.69
NS10239P,-91,26,10,1,1,1,1,6,1,-98,-98,3,-98,0,0,2,1,0,4,1,2,1,2,3,2,2,2,2,0,2,1,1,2,1,1,9,4,4,2,9,-1,0,1,1,1,1,4,1,682.69
NS23941M,-91,28,10,1,1,0,1,2,1,1,1,3,1,0,0,1,0,0,2,0,2,2,1,3,1,1,2,3,2,2,2,1,2,2,2,9,4,4,2,16,1,9,1,1,1,1,4,1,682.69
NS13811R,-92,41,1,1,1,1,1,2,1,13,1,-98,1,0,1,1,0,0,-98,1,5,1,1,3,2,2,1,3,6,2,4,1,1,-91,-91,1,4,4,2,16,1,3,1,1,1,2,2,1,682.69
NS19260Z,-92,31,1,1,2,2,1,1,1,-99,1,1,1,0,1,2,0,0,2,0,-99,3,1,5,2,2,2,3,5,-1,2,2,1,-91,-91,1,4,4,2,5,1,4,1,1,1,1,5,1,683.14
NS15972D,-92,33,1,1,2,1,1,2,1,4,1,1,1,0,1,1,0,0,2,0,2,1,2,4,2,2,2,3,2,2,3,2,1,-91,-91,1,4,4,2,14,-1,0,1,1,1,2,7,2,684.13
NS21300D,-92,-96,1,1,2,0,1,2,1,9,1,1,1,0,0,1,0,0,2,0,5,1,1,2,-96,-96,-96,3,1,2,2,1,2,2,1,9,4,4,2,11,0,4,1,1,1,1,7,1,687.31
NS15862G,32708,29,1,1,2,2,1,2,1,4,1,3,1,0,1,2,0,0,2,0,1,1,-1,1,2,1,1,3,-97,-97,-97,1,2,2,2,9,4,4,2,16,0,1,1,1,1,1,7,1,692.31
NS14508T,16389.88,40,1,1,1,1,1,2,1,15,1,1,1,0,0,2,0,0,2,0,2,1,1,2,2,1,1,2,1,2,1,2,1,-91,-91,1,4,4,2,16,1,0,2,1,1,1,2,2,692.31
NS24069L,14000,34,1,1,2,1,1,2,1,14,1,3,1,0,1,1,1,0,2,0,7,3,1,2,2,2,2,3,0,2,2,2,1,-91,-91,1,4,4,2,19,1,4,1,1,1,1,2,1,692.31
NS17924Z,12000,36,2,1,2,2,1,2,1,7,1,2,1,0,1,2,0,0,2,0,1,1,2,4,2,2,2,3,1,2,1,2,1,-91,-91,1,4,4,2,13,1,2,1,1,1,1,4,2,692.31
NS11613Y,10200,38,2,1,2,1,1,2,1,4,1,2,1,0,1,1,0,0,2,0,1,1,1,3,2,1,2,3,-96,-96,-96,1,2,2,2,9,4,4,2,18,1,0,2,1,1,1,2,2,692.31
NS16635S,3744,39,2,1,2,2,1,2,1,15,1,2,1,0,1,2,0,0,3,0,6,1,3,2,2,1,2,3,0,2,2,1,1,-91,-91,1,4,4,2,10,-1,0,1,1,1,1,2,2,692.31
NS19539G,-91,37,10,1,2,0,1,2,1,20,3,3,6,0,0,1,0,0,2,0,6,4,2,3,2,2,2,3,3,2,1,2,2,1,2,3,4,1,-1,12,0,0,1,1,1,1,5,2,692.31
NS17299B,-91,31,10,2,1,0,1,6,2,-98,-98,3,-98,0,0,1,0,0,4,1,8,4,1,3,2,2,1,3,-92,-1,3,2,1,-91,-91,1,4,4,2,12,1,0,1,1,1,2,5,2,692.31
NS15911K,-99,28,-99,-99,-99,0,1,4,1,-99,3,3,7,0,0,1,0,0,2,0,-99,5,2,4,2,2,2,3,1,2,2,1,1,-91,-91,1,4,4,2,12,-1,4,2,1,1,2,2,3,692.31
NS20631Z,66580.8,20,1,1,2,0,1,2,1,9,1,3,1,0,0,1,0,0,2,0,2,1,2,5,2,1,2,3,1,2,2,1,1,-91,-91,1,4,4,2,17,1,0,1,1,1,1,5,2,692.84
NS10957R,36960,40,1,1,2,1,1,2,1,5,1,1,1,0,0,2,1,0,2,0,1,1,1,3,2,1,1,3,0,2,2,2,1,-91,-91,1,4,4,2,13,-1,2,1,1,1,2,2,2,692.84
NS17045V,33600,39,1,1,2,2,1,2,1,-98,-98,1,-98,0,0,2,0,0,6,1,-99,5,2,1,-1,2,2,3,1,2,1,1,1,-91,-91,1,4,4,2,14,0,0,1,1,1,1,2,2,692.84
NS22619K,23760,35,1,1,1,0,1,6,1,-98,-98,1,-98,0,0,1,0,0,2,1,5,7,1,3,2,2,2,3,5,2,4,1,2,1,2,3,4,1,-94,14,-1,1,1,1,1,2,2,2,692.84
NS10555F,15600,26,1,1,1,0,1,2,1,13,2,1,2,0,0,1,0,0,2,0,2,1,1,2,2,1,2,3,1,2,1,2,1,-91,-91,1,4,4,2,13,1,0,2,1,1,2,4,2,692.84
NS18005M,10333.44,38,2,1,2,0,1,1,1,15,3,2,7,0,0,1,1,0,2,0,2,1,2,3,2,1,1,2,2,2,2,1,2,2,2,9,4,4,2,8,-1,2,1,1,1,1,2,2,692.84
NS23161J,9984,40,1,1,1,1,1,2,1,20,1,1,1,0,1,1,0,0,2,0,5,1,2,3,2,1,1,3,2,2,1,1,2,2,2,9,4,4,2,11,0,7,1,1,1,1,7,1,692.84
NS11309D,7514,38,2,1,2,1,1,2,1,-99,1,2,1,0,1,1,0,0,2,0,-99,1,1,5,2,1,2,3,0,2,2,1,1,-91,-91,1,4,4,2,14,1,1,1,1,1,1,4,1,692.84
NS22109E,4711.2,46,2,1,1,1,1,2,1,4,1,2,1,0,1,1,0,0,2,0,5,1,1,5,2,2,1,3,0,2,1,1,2,1,2,9,4,4,2,13,0,3,2,1,1,2,2,2,692.84
NS22183E,3780,40,2,1,1,1,1,1,1,1,1,2,1,0,0,2,0,0,2,0,2,1,1,3,2,1,2,3,0,2,2,1,1,-91,-91,1,4,4,2,18,1,3,1,1,1,1,4,2,692.84
NS12191M,-99,29,-99,-99,-99,-99,1,4,1,20,1,1,1,0,1,2,1,0,2,0,-99,1,1,5,-1,1,1,-99,3,2,3,1,2,1,2,6,2,4,2,11,0,0,1,1,1,1,7,1,692.84
NS24828Z,-999,40,1,1,2,1,1,2,1,20,1,2,1,0,1,1,1,0,2,0,4,3,1,3,2,2,1,3,0,2,2,1,1,-91,-91,1,4,4,2,15,0,2,2,1,1,1,1,1,692.84
NS12309Z,-1,28,1,1,2,0,1,1,1,20,3,1,8,0,0,1,1,0,2,0,2,1,4,3,2,2,1,2,2,2,2,1,2,1,1,9,4,4,2,9,0,0,1,1,1,1,2,2,695.38
NS13285V,18699.2,37,1,1,2,1,1,2,1,16,1,1,1,0,1,1,0,0,2,0,2,1,1,2,1,1,2,3,1,2,2,1,2,2,2,9,4,4,2,14,0,6,1,1,1,2,4,1,697.69
NS18302Q,-91,42,10,1,2,3,2,-91,1,-99,1,3,1,0,2,2,0,0,2,0,2,1,1,5,2,2,2,3,0,2,1,1,1,-91,-91,1,4,4,2,11,1,1,2,1,1,1,2,1,698.08
NS23311Q,12705.68,33,1,2,2,1,1,5,1,-98,-98,1,-98,0,0,2,0,0,5,1,5,1,2,2,2,1,2,2,1,2,1,1,2,1,1,9,4,4,2,9,-1,3,1,1,1,1,4,2,700
NS11041R,7140,37,2,1,2,1,1,2,1,8,1,2,1,0,1,1,0,0,2,0,2,1,2,5,2,2,2,3,4,2,1,1,2,2,2,9,4,4,2,10,-1,1,1,1,1,1,4,1,700
NS23665Z,5200,22,2,1,2,1,1,2,1,-99,1,2,1,0,0,2,0,0,2,0,6,1,3,1,2,2,1,3,2,2,1,1,2,2,1,9,4,4,2,14,-1,0,1,1,1,1,7,2,700
NS19068D,7714.2,36,2,1,2,1,1,2,1,8,1,2,1,0,1,1,1,0,2,0,1,1,1,3,2,2,2,3,1,2,1,2,1,-91,-91,1,4,4,2,16,0,1,1,1,1,1,4,1,700.75
NS10722Y,45518.2,26,1,1,2,1,1,2,1,-98,-98,-98,-98,0,1,1,0,0,-98,0,2,7,1,5,2,2,1,3,6,1,3,2,2,1,2,3,4,1,2,15,1,1,1,1,1,1,5,2,701.92
NS12090J,4862,34,2,1,2,2,1,2,1,3,1,2,1,0,1,2,2,0,2,0,1,1,2,4,2,1,1,3,5,2,2,1,2,2,2,3,4,1,2,13,1,2,1,1,1,2,4,1,701.92
NS16369Z,-3,43,4,1,2,2,1,2,1,13,1,2,1,0,2,1,1,1,2,0,1,1,1,5,2,1,1,3,1,2,2,2,1,-91,-91,1,4,4,2,21,1,1,1,1,1,1,4,1,702.31
NS16371K,-92,36,1,1,2,0,1,2,1,-99,1,1,1,0,0,1,0,0,2,0,-99,1,1,2,2,1,1,3,2,2,2,1,1,-91,-91,9,4,4,2,14,1,2,1,1,1,2,2,2,702.54
NS16901L,28000,42,1,1,2,1,1,2,1,15,1,1,1,0,0,2,0,0,2,0,2,1,1,5,2,2,1,3,0,2,2,2,2,2,2,9,4,4,2,13,1,3,1,1,1,2,7,2,703.93
NS13433Z,-1,34,2,1,2,0,1,2,1,13,1,2,1,0,0,2,0,0,2,0,5,1,4,2,2,1,2,3,0,2,1,2,2,1,2,9,4,4,2,14,-1,0,1,1,1,1,2,2,704
NS19317L,26955.24,34,1,1,2,1,1,2,1,4,1,2,1,0,1,1,0,0,2,0,1,1,3,3,2,2,1,3,0,2,1,1,2,2,1,3,4,1,2,13,-1,4,2,1,1,1,2,2,704.16
NS10630N,10800,34,1,1,2,1,1,2,1,9,1,1,1,0,1,1,0,0,2,0,6,1,2,5,2,1,1,3,0,2,2,2,2,2,2,9,4,4,2,5,0,0,1,1,1,2,2,1,704.16
NS13716V,-92,34,1,1,2,1,1,2,1,2,1,1,1,0,0,2,0,0,2,0,2,1,1,4,2,1,1,3,7,2,3,2,1,-91,-91,1,4,4,2,13,1,9,1,1,1,2,2,2,704.16
NS15575Y,14400,35,2,1,2,0,1,2,1,7,1,2,1,0,0,1,1,0,2,0,1,1,2,3,2,2,1,3,0,2,2,2,2,2,2,9,4,4,2,14,1,2,1,1,1,1,4,2,706.7
NS19264D,1666.08,41,2,1,2,2,1,2,1,13,1,2,1,0,2,1,0,0,2,0,4,1,2,3,2,1,2,1,11,2,4,1,2,1,1,9,4,4,2,7,0,2,1,1,1,2,4,1,707.39
NS22988C,24700,35,3,1,1,2,1,2,1,20,1,1,1,0,2,1,0,0,2,0,4,3,2,3,2,2,2,3,0,2,1,2,1,-91,-91,1,4,4,2,14,1,0,1,1,1,1,5,2,711.54
NS13999J,18000,31,3,1,2,0,1,2,1,13,1,2,1,0,0,1,1,0,2,0,2,1,3,3,2,2,2,3,2,2,2,2,2,2,2,9,4,4,2,16,-1,0,1,1,1,2,4,2,711.54
NS19900X,1947.4,36,2,1,2,2,1,2,1,16,1,2,1,0,1,2,0,0,2,0,2,1,3,3,2,2,2,3,1,2,2,1,2,2,2,9,4,4,2,10,0,8,1,1,1,1,5,2,711.54
NS13400M,-92,27,1,1,2,1,1,2,1,7,2,1,2,0,0,2,0,1,2,0,2,1,1,2,1,1,1,3,0,2,2,2,1,-91,-91,1,4,4,2,16,1,0,1,1,1,1,5,1,711.54
NS11357Z,32500,38,1,1,2,0,1,7,1,-99,1,1,1,0,0,1,0,0,1,0,3,1,1,5,2,1,1,3,0,2,1,1,1,-91,-91,1,4,4,1,13,0,0,1,1,1,1,2,1,712.01
NS24689N,4680,47,2,1,2,1,1,2,1,13,1,2,1,0,0,2,0,0,2,0,4,1,1,3,2,2,2,3,0,2,1,2,1,-91,-91,1,4,4,2,9,1,0,1,1,1,2,2,1,712.01
NS12782G,25000,31,1,1,2,0,1,2,1,15,1,1,1,0,0,2,0,0,2,0,2,3,1,1,1,1,-92,3,0,2,1,2,1,-91,-91,1,4,4,2,11,-1,0,1,1,1,2,4,2,714.32
NS12410L,4326.4,39,2,1,2,1,1,5,2,-98,-98,2,-98,0,0,2,0,0,5,1,6,2,2,3,2,1,2,3,0,2,1,1,2,2,1,9,4,4,2,9,0,0,1,1,1,1,7,2,715.9
NS12842F,-91,39,11,1,1,0,1,1,1,15,3,3,7,0,0,1,0,0,2,0,4,1,2,3,2,1,1,3,0,2,1,1,2,2,2,9,4,4,2,8,1,0,1,1,1,1,5,1,715.94
NS15129W,-91,42,10,1,2,1,1,2,1,-98,-98,3,-98,0,1,1,0,0,5,1,2,1,2,3,2,2,1,3,0,2,1,2,1,-91,-91,1,4,4,2,15,1,0,1,1,1,1,2,1,715.94
NS24154N,22968,39,1,1,2,0,1,4,1,13,2,1,2,0,0,1,0,0,-91,0,2,2,1,4,2,2,2,3,0,2,1,1,2,2,2,9,4,4,2,11,-1,0,1,1,1,2,5,1,717.04
NS18945K,20000,36,2,1,2,0,1,2,1,9,1,2,1,0,0,1,0,0,2,0,2,1,1,4,2,2,2,3,1,2,1,2,2,2,2,9,4,4,2,15,0,0,1,1,1,2,4,2,717.78
NS19868W,26000,48,1,1,2,1,1,2,1,4,1,2,1,0,0,2,0,0,2,0,5,1,3,5,2,2,2,3,0,2,2,2,2,2,2,9,4,4,2,9,0,0,1,1,1,1,2,1,719.5
NS14668N,-91,26,10,1,2,1,1,2,1,20,1,3,1,0,1,2,0,0,2,0,2,5,2,3,-1,2,-1,2,4,-1,2,2,1,-91,-91,1,4,4,2,18,1,1,1,1,1,1,7,1,720
NS25069G,-91,39,10,1,2,0,1,1,1,15,1,3,1,0,0,1,2,0,2,0,7,3,2,4,1,2,2,3,0,1,1,2,1,-91,-91,1,4,4,2,13,1,2,1,1,1,1,5,1,720
NS21018A,-999,29,1,1,2,1,1,8,1,13,1,2,1,0,1,2,0,0,2,0,4,1,3,1,1,1,1,3,6,2,3,1,2,2,2,9,4,4,2,10,0,0,2,2,1,2,4,1,720
NS10953M,16380,47,1,1,2,0,1,2,1,7,1,1,1,0,0,1,0,0,2,0,1,1,2,5,2,1,2,3,0,2,1,1,2,2,2,9,4,4,2,8,0,1,1,1,1,2,4,1,721.15
NS22400B,16016,24,1,1,2,1,1,2,1,13,1,1,1,0,0,2,1,0,2,0,5,1,4,5,-92,1,2,3,1,2,1,1,1,-91,-91,1,4,4,2,14,1,6,1,1,1,1,4,1,721.15
NS25509A,-92,30,2,2,1,1,1,2,1,4,1,2,1,0,1,1,0,0,2,0,5,1,2,2,2,1,1,3,2,2,-1,1,1,-91,-91,1,4,4,2,14,1,2,1,1,1,1,2,2,722.17
NS24786M,13200,27,1,1,2,1,1,2,1,20,1,1,1,0,0,2,0,0,2,0,1,1,1,5,2,2,1,1,0,2,1,2,1,-91,-91,1,4,4,2,8,1,0,1,1,1,1,4,1,725.38
NS12644D,15600,41,1,1,1,1,1,1,1,-99,-99,1,-99,0,0,2,1,0,2,0,-99,3,1,4,1,2,1,3,0,2,2,2,1,-91,-91,1,4,4,2,16,1,2,1,1,1,1,5,2,726.33
NS18559A,4659.2,39,2,1,1,1,1,2,1,13,1,2,1,0,1,2,0,0,2,0,6,1,2,5,2,1,1,3,1,2,2,1,1,-91,-91,1,4,4,2,16,1,4,1,1,1,1,4,2,726.33
NS16145B,8316,42,2,1,2,1,1,2,1,7,1,2,1,0,0,2,0,0,2,0,1,1,1,5,2,1,2,3,4,2,3,1,2,2,2,9,4,4,2,15,-1,0,2,1,1,2,2,1,726.92
NS19412H,4689.36,36,2,1,2,0,1,2,1,13,1,2,1,0,0,1,0,0,2,0,1,1,3,5,2,2,2,3,0,2,1,1,2,2,2,9,4,4,2,12,0,0,1,1,1,2,4,2,729.56
NS19031M,64000,30,1,1,2,1,1,2,1,1,1,2,1,0,1,1,0,0,2,0,1,1,1,2,2,1,1,3,6,2,4,1,1,-91,-91,1,4,4,2,18,1,4,1,1,1,2,5,1,730.77
NS13226D,30000,39,1,1,2,1,1,2,1,2,1,1,1,0,1,1,0,0,2,0,1,1,1,2,2,1,2,3,0,2,2,2,1,-91,-91,1,4,4,2,23,1,0,2,1,1,1,2,1,730.77
NS22320N,28800,25,1,1,1,0,1,2,1,19,1,1,1,0,0,1,0,0,2,0,2,1,1,1,2,1,1,2,0,1,2,1,2,2,2,9,4,4,2,12,-1,2,2,1,1,1,4,1,730.77
NS13382T,25000,41,1,1,2,1,1,2,1,9,1,1,1,0,1,1,0,0,2,0,2,3,1,5,2,2,2,3,1,2,1,1,1,-91,-91,1,4,4,2,18,1,4,1,1,1,1,1,3,730.77
NS18295S,12376,33,1,1,2,1,1,2,1,13,1,1,1,0,0,2,0,0,2,0,5,1,1,4,1,1,1,2,9,2,3,1,2,1,2,3,4,1,2,13,1,0,1,1,1,1,4,2,730.77
NS16361Q,11689.6,36,1,1,2,3,1,2,1,15,1,3,1,0,3,1,0,0,3,0,7,1,1,1,2,1,2,3,1,2,1,1,2,1,1,9,4,4,2,15,0,2,1,1,1,1,2,3,730.77
NS18730F,10920,25,1,1,2,0,1,1,1,13,1,1,1,0,0,2,0,0,2,0,4,1,3,-91,2,1,2,1,0,2,2,1,2,2,2,9,4,4,2,10,-1,10,1,1,1,1,7,1,730.77
